Category,Name,Visitor Count,Climate,Price Level,Best Month,Editorial Summary,Popularity Tier,Address,UNESCO,Rating,userRatingCount,websiteUri,googleMapsUri,Keyword 1,Keyword 2,Keyword 3
City,"Osaka Region 1142, Japan",338733,Cfa,2,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,17.51,"Osaka Region 1142, Japan",Yes,4.2,14720,https://www.visitosakaregion1142.com,"https://www.google.com/maps/search/Afghanistan,CultureOsaka+Region+1142",City Break,Romantic,Nightlife
City,"Sydney Region 1143, Australia",338394,Cfa,3,"March - May, September - November",A major global urban destination in Australia known for its tourism appeal.,15.2,"Sydney Region 1143, Australia",No,4.2,4153,https://www.visitsydneyregion1143.com,"https://www.google.com/maps/search/Afghanistan,CultureSydney+Region+1143",City Break,Culture & Museums,Food & Wine
City,"Rome Region 1144, Italy",338056,Csa,3,"April - June, September - October",A major global urban destination in Italy known for its tourism appeal.,19.62,"Rome Region 1144, Italy",No,4.7,14929,https://www.visitromeregion1144.com,"https://www.google.com/maps/search/Afghanistan,CultureRome+Region+1144",Family,Culture & Museums,Food & Wine
City,"Rio de Janeiro Region 1145, Brazil",337718,Aw,1,November - April,A major global urban destination in Brazil known for its tourism appeal.,15.44,"Rio de Janeiro Region 1145, Brazil",No,3.9,9076,https://www.visitriodejaneiroregion1145.com,"https://www.google.com/maps/search/Afghanistan,CultureRio+de+Janeiro+Region+1145",City Break,Culture & Museums,Romantic
City,"Ho Chi Minh City Region 1146, Vietnam",337380,Aw,1,November - April,A major global urban destination in Vietnam known for its tourism appeal.,19.42,"Ho Chi Minh City Region 1146, Vietnam",No,4.6,16699,https://www.visithochiminhcityregion1146.com,"https://www.google.com/maps/search/Afghanistan,CultureHo+Chi+Minh+City+Region+1146",Family,City Break,Food & Wine
City,"London Region 1147, UK",337043,Cfb,4,June - August,A major global urban destination in UK known for its tourism appeal.,16.85,"London Region 1147, UK",No,4.1,12898,https://www.visitlondonregion1147.com,"https://www.google.com/maps/search/Afghanistan,CultureLondon+Region+1147",Food & Wine,Nightlife,City Break
City,"San Francisco Region 1148, USA",336706,Csb,4,May - September,A major global urban destination in USA known for its tourism appeal.,18.15,"San Francisco Region 1148, USA",Yes,4.3,16672,https://www.visitsanfranciscoregion1148.com,"https://www.google.com/maps/search/Afghanistan,CultureSan+Francisco+Region+1148",Romantic,City Break,Nightlife
City,"Las Vegas Region 1149, USA",336369,BWk,3,May - September,A major global urban destination in USA known for its tourism appeal.,19.19,"Las Vegas Region 1149, USA",Yes,4.6,14837,https://www.visitlasvegasregion1149.com,"https://www.google.com/maps/search/Afghanistan,CultureLas+Vegas+Region+1149",Nightlife,Romantic,Culture & Museums
City,"Miami Region 1150, USA",336033,Am,3,December - March,A major global urban destination in USA known for its tourism appeal.,17.56,"Miami Region 1150, USA",Yes,4.2,15180,https://www.visitmiamiregion1150.com,"https://www.google.com/maps/search/Afghanistan,CultureMiami+Region+1150",City Break,Nightlife,Culture & Museums
City,"Dublin Region 1151, Ireland",335697,Cfb,3,June - August,A major global urban destination in Ireland known for its tourism appeal.,16.07,"Dublin Region 1151, Ireland",Yes,4.0,10401,https://www.visitdublinregion1151.com,"https://www.google.com/maps/search/Afghanistan,CultureDublin+Region+1151",Family,Nightlife,Romantic
City,"Vancouver Region 1152, Canada",335361,Cfb,3,June - August,A major global urban destination in Canada known for its tourism appeal.,15.19,"Vancouver Region 1152, Canada",Yes,4.0,6259,https://www.visitvancouverregion1152.com,"https://www.google.com/maps/search/Afghanistan,CultureVancouver+Region+1152",Culture & Museums,Romantic,Family
City,"Marrakech Region 1153, Morocco",335026,BSh,1,October - March,A major global urban destination in Morocco known for its tourism appeal.,16.31,"Marrakech Region 1153, Morocco",Yes,4.3,6216,https://www.visitmarrakechregion1153.com,"https://www.google.com/maps/search/Afghanistan,CultureMarrakech+Region+1153",Nightlife,Culture & Museums,Family
City,"New Delhi Region 1154, India",334691,BSh,1,October - March,A major global urban destination in India known for its tourism appeal.,20.69,"New Delhi Region 1154, India",No,4.9,16668,https://www.visitnewdelhiregion1154.com,"https://www.google.com/maps/search/Afghanistan,CultureNew+Delhi+Region+1154",Nightlife,Family,City Break
City,"Stockholm Region 1155, Sweden",334356,Dfb,4,June - August,A major global urban destination in Sweden known for its tourism appeal.,15.77,"Stockholm Region 1155, Sweden",No,3.9,11027,https://www.visitstockholmregion1155.com,"https://www.google.com/maps/search/Afghanistan,CultureStockholm+Region+1155",Food & Wine,Romantic,City Break
City,"Marrakech Region 1156, Morocco",334022,BSh,1,October - March,A major global urban destination in Morocco known for its tourism appeal.,17.31,"Marrakech Region 1156, Morocco",Yes,4.5,7008,https://www.visitmarrakechregion1156.com,"https://www.google.com/maps/search/Afghanistan,CultureMarrakech+Region+1156",Romantic,Food & Wine,Nightlife
City,"Shanghai Region 1157, China",333687,Cfa,2,"March - May, September - November",A major global urban destination in China known for its tourism appeal.,20.05,"Shanghai Region 1157, China",No,4.9,12374,https://www.visitshanghairegion1157.com,"https://www.google.com/maps/search/Afghanistan,CultureShanghai+Region+1157",City Break,Romantic,Culture & Museums
City,"Rome Region 1158, Italy",333354,Csa,3,"April - June, September - October",A major global urban destination in Italy known for its tourism appeal.,19.69,"Rome Region 1158, Italy",No,4.7,15445,https://www.visitromeregion1158.com,"https://www.google.com/maps/search/Afghanistan,CultureRome+Region+1158",Romantic,Culture & Museums,Nightlife
City,"Prague Region 1159, Czech Republic",333020,Cfb,2,June - August,A major global urban destination in Czech Republic known for its tourism appeal.,16.76,"Prague Region 1159, Czech Republic",No,4.2,9808,https://www.visitpragueregion1159.com,"https://www.google.com/maps/search/Afghanistan,CulturePrague+Region+1159",Food & Wine,Nightlife,Romantic
City,"Cape Town Region 1160, South Africa",332687,Csb,2,May - September,A major global urban destination in South Africa known for its tourism appeal.,14.81,"Cape Town Region 1160, South Africa",No,3.9,6259,https://www.visitcapetownregion1160.com,"https://www.google.com/maps/search/Afghanistan,CultureCape+Town+Region+1160",Nightlife,Family,City Break
City,"Pattaya Region 1161, Thailand",332355,Aw,1,November - April,A major global urban destination in Thailand known for its tourism appeal.,19.62,"Pattaya Region 1161, Thailand",No,4.7,14916,https://www.visitpattayaregion1161.com,"https://www.google.com/maps/search/Afghanistan,CulturePattaya+Region+1161",Nightlife,Family,City Break
City,"Miami Region 1162, USA",332022,Am,3,December - March,A major global urban destination in USA known for its tourism appeal.,16.36,"Miami Region 1162, USA",Yes,4.4,5223,https://www.visitmiamiregion1162.com,"https://www.google.com/maps/search/Afghanistan,CultureMiami+Region+1162",Family,Culture & Museums,Romantic
City,"Florence Region 1163, Italy",331690,Cfa,3,"March - May, September - November",A major global urban destination in Italy known for its tourism appeal.,18.41,"Florence Region 1163, Italy",No,4.5,12304,https://www.visitflorenceregion1163.com,"https://www.google.com/maps/search/Afghanistan,CultureFlorence+Region+1163",Nightlife,Culture & Museums,Family
City,"Kyoto Region 1164, Japan",331359,Cfa,2,"March - May, September - November",A major global urban destination in Japan known for its tourism appeal.,18.16,"Kyoto Region 1164, Japan",Yes,4.7,7326,https://www.visitkyotoregion1164.com,"https://www.google.com/maps/search/Afghanistan,CultureKyoto+Region+1164",City Break,Romantic,Food & Wine
City,"Mexico City Region 1165, Mexico",331027,Cwb,1,April - October,A major global urban destination in Mexico known for its tourism appeal.,17.37,"Mexico City Region 1165, Mexico",Yes,4.7,4955,https://www.visitmexicocityregion1165.com,"https://www.google.com/maps/search/Afghanistan,CultureMexico+City+Region+1165",Nightlife,Family,Romantic
City,"Athens Region 1166, Greece",330696,Csa,2,"April - June, September - October",A major global urban destination in Greece known for its tourism appeal.,19.41,"Athens Region 1166, Greece",Yes,4.8,11066,https://www.visitathensregion1166.com,"https://www.google.com/maps/search/Afghanistan,CultureAthens+Region+1166",Nightlife,Culture & Museums,City Break
City,"London Region 1167, UK",330366,Cfb,4,June - August,A major global urban destination in UK known for its tourism appeal.,17.75,"London Region 1167, UK",No,4.4,10811,https://www.visitlondonregion1167.com,"https://www.google.com/maps/search/Afghanistan,CultureLondon+Region+1167",Romantic,Family,City Break
City,"Copenhagen Region 1168, Denmark",330035,Cfb,4,June - August,A major global urban destination in Denmark known for its tourism appeal.,18.18,"Copenhagen Region 1168, Denmark",No,4.9,5135,https://www.visitcopenhagenregion1168.com,"https://www.google.com/maps/search/Afghanistan,CultureCopenhagen+Region+1168",Nightlife,Family,Food & Wine
City,"Dublin Region 1169, Ireland",329705,Cfb,3,June - August,A major global urban destination in Ireland known for its tourism appeal.,18.66,"Dublin Region 1169, Ireland",Yes,4.6,11404,https://www.visitdublinregion1169.com,"https://www.google.com/maps/search/Afghanistan,CultureDublin+Region+1169",Food & Wine,City Break,Nightlife
City,"Istanbul Region 1170, Turkey",329375,Csa,1,"April - June, September - October",A major global urban destination in Turkey known for its tourism appeal.,17.33,"Istanbul Region 1170, Turkey",No,4.3,10748,https://www.visitistanbulregion1170.com,"https://www.google.com/maps/search/Afghanistan,CultureIstanbul+Region+1170",Romantic,Nightlife,City Break
City,"Bangalore Region 1171, India",329046,Aw,1,November - April,A major global urban destination in India known for its tourism appeal.,19.05,"Bangalore Region 1171, India",No,4.6,13817,https://www.visitbangaloreregion1171.com,"https://www.google.com/maps/search/Afghanistan,CultureBangalore+Region+1171",Nightlife,Food & Wine,City Break
City,"Munich Region 1172, Germany",328717,Cfb,3,June - August,A major global urban destination in Germany known for its tourism appeal.,16.76,"Munich Region 1172, Germany",Yes,4.1,12253,https://www.visitmunichregion1172.com,"https://www.google.com/maps/search/Afghanistan,CultureMunich+Region+1172",Food & Wine,City Break,Nightlife
City,"New York City Region 1173, USA",328388,Cfa,4,"March - May, September - November",A major global urban destination in USA known for its tourism appeal.,16.24,"New York City Region 1173, USA",No,4.5,4066,https://www.visitnewyorkcityregion1173.com,"https://www.google.com/maps/search/Afghanistan,CultureNew+York+City+Region+1173",Nightlife,Food & Wine,Family
City,"Bangalore Region 1174, India",328060,Aw,1,November - April,A major global urban destination in India known for its tourism appeal.,19.2,"Bangalore Region 1174, India",No,4.6,14933,https://www.visitbangaloreregion1174.com,"https://www.google.com/maps/search/Afghanistan,CultureBangalore+Region+1174",Family,Nightlife,City Break
City,"Los Angeles Region 1175, USA",327732,Csb,3,May - September,A major global urban destination in USA known for its tourism appeal.,16.6,"Los Angeles Region 1175, USA",No,4.2,8937,https://www.visitlosangelesregion1175.com,"https://www.google.com/maps/search/Afghanistan,CultureLos+Angeles+Region+1175",Romantic,Culture & Museums,Food & Wine
City,"San Francisco Region 1176, USA",327404,Csb,4,May - September,A major global urban destination in USA known for its tourism appeal.,18.15,"San Francisco Region 1176, USA",Yes,4.4,13344,https://www.visitsanfranciscoregion1176.com,"https://www.google.com/maps/search/Afghanistan,CultureSan+Francisco+Region+1176",Romantic,Nightlife,City Break
City,"Rio de Janeiro Region 1177, Brazil",327077,Aw,1,November - April,A major global urban destination in Brazil known for its tourism appeal.,16.4,"Rio de Janeiro Region 1177, Brazil",Yes,4.3,6505,https://www.visitriodejaneiroregion1177.com,"https://www.google.com/maps/search/Afghanistan,CultureRio+de+Janeiro+Region+1177",Romantic,Family,Food & Wine
City,"Palma de Mallorca Region 1178, Spain",326750,Csa,2,"April - June, September - October",A major global urban destination in Spain known for its tourism appeal.,14.43,"Palma de Mallorca Region 1178, Spain",No,3.9,5000,https://www.visitpalmademallorcaregion1178.com,"https://www.google.com/maps/search/Afghanistan,CulturePalma+de+Mallorca+Region+1178",Food & Wine,Culture & Museums,Romantic
City,"Las Vegas Region 1179, USA",326423,BWk,3,May - September,A major global urban destination in USA known for its tourism appeal.,16.59,"Las Vegas Region 1179, USA",Yes,4.0,14067,https://www.visitlasvegasregion1179.com,"https://www.google.com/maps/search/Afghanistan,CultureLas+Vegas+Region+1179",Food & Wine,Family,Romantic
City,"Dubai Region 1180, UAE",326097,BWh,4,November - March,A major global urban destination in UAE known for its tourism appeal.,16.09,"Dubai Region 1180, UAE",No,4.3,5509,https://www.visitdubairegion1180.com,"https://www.google.com/maps/search/Afghanistan,CultureDubai+Region+1180",Food & Wine,Culture & Museums,Romantic
City,"Amsterdam Region 1181, Netherlands",325770,Cfb,3,June - August,A major global urban destination in Netherlands known for its tourism appeal.,17.92,"Amsterdam Region 1181, Netherlands",No,4.6,7849,https://www.visitamsterdamregion1181.com,"https://www.google.com/maps/search/Afghanistan,CultureAmsterdam+Region+1181",Family,Culture & Museums,City Break
City,"Athens Region 1182, Greece",325445,Csa,2,"April - June, September - October",A major global urban destination in Greece known for its tourism appeal.,17.01,"Athens Region 1182, Greece",No,4.6,4980,https://www.visitathensregion1182.com,"https://www.google.com/maps/search/Afghanistan,CultureAthens+Region+1182",Food & Wine,City Break,Romantic
City,"Bangkok Region 1183, Thailand",325119,Aw,1,November - April,A major global urban destination in Thailand known for its tourism appeal.,19.91,"Bangkok Region 1183, Thailand",Yes,4.8,14085,https://www.visitbangkokregion1183.com,"https://www.google.com/maps/search/Afghanistan,CultureBangkok+Region+1183",Food & Wine,Family,Romantic
